session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Current education level,Employment Status,First Language,Fluent languages,Nationality,Sex,Student Status,Vision
60757b31ecd47293fd2383da,5fbff7dacc12be3fa78120dc,APPROVED,06:25.7,41:44.2,2118.453,23,67,0,100,32:51.0,2CF81554,Hungary,Hungary,Graduate degree (MA/MSc/MPhil/other),Due to start a new job within the next month,Hungarian,"Hungarian, English",Hungary,Female,Yes,Yes
60757b4b601a4082390a93fb,5d36f9692fd5a4001ae5929f,APPROVED,06:58.8,19:41.7,762.808,23,214,0,100,32:52.2,2CF81554,Brazil,Portugal,Graduate degree (MA/MSc/MPhil/other),Other,Portuguese,"English, Portuguese",Portugal,Female,Yes,Yes
60757b4dd0021d7cd36b5a7c,5f15c0871935dd0a17960e6c,APPROVED,06:53.0,20:33.1,820.114,21,98,0,100,32:53.8,2CF81554,Poland,Poland,Undergraduate degree (BA/BSc/other),Part-Time,Polish,"English, Polish, German",Poland,Male,Yes,Yes
60757bd236a960b4085c094d,603472435125242c6d87b78e,APPROVED,09:06.7,20:11.5,664.776,22,39,2,96,32:55.3,2CF81554,Portugal,Portugal,DATA EXPIRED,Full-Time,Portuguese,"English, Portuguese",Portugal,Male,Yes,Yes
60757d390a73e50229a09061,6014312c13e64f13d458772d,APPROVED,15:05.1,27:45.7,760.565,20,92,0,100,32:56.4,2CF81554,Portugal,Portugal,Undergraduate degree (BA/BSc/other),Other,Portuguese,"Portuguese, English",Portugal,Male,Yes,Yes
60757d3ff31079ecd4cd9af0,5fd96b1bcffb0b4807be2ed6,APPROVED,15:12.8,17:49.5,156.683,27,71,0,100,32:57.6,NOCODE,Korea,Germany,DATA EXPIRED,DATA EXPIRED,Korean,"English, German, Korean",Korea,Female,DATA EXPIRED,Yes
60757d5200b386006ab5eabd,601d727d65282d0dda881dcf,APPROVED,15:29.9,21:23.1,353.183,19,46,1,99,32:59.0,NOCODE,Portugal,Portugal,High school diploma/A-levels,Other,Portuguese,"English, Portuguese",Portugal,Female,Yes,Yes
60757e6e360414e633e47e5a,6040c71bd230c10008365474,APPROVED,20:40.8,30:06.9,566.059,23,47,3,95,33:00.2,NOCODE,Germany,Germany,Undergraduate degree (BA/BSc/other),Full-Time,German,"English, German, Dutch",Germany,Male,Yes,Yes
6075845e145c8b87eff5595a,5ecd58ae6e0450095eac0c88,APPROVED,46:26.8,58:18.8,712.008,21,195,0,100,33:01.5,2CF81554,Kuwait,United Kingdom,Undergraduate degree (BA/BSc/other),DATA EXPIRED,Farsi,"Arabic, English, Farsi",Afghanistan,Female,Yes,Yes
60759241bd1d1fb0cb889eaf,5eceef5fa487421604c337ba,APPROVED,44:49.6,58:47.3,837.704,23,317,1,100,33:03.1,2CF81554,Greece,Greece,Undergraduate degree (BA/BSc/other),Full-Time,Greek,"English, French, German, Greek, Spanish",Greece,Male,Yes,Yes
